sample_1656,0.9246011515688857
sample_1548,0.8914353356082538
sample_769,0.9356344234337702
sample_1881,0.917689289660534
sample_1807,0.9197445906387334
sample_145,0.9250316852559227
sample_1212,0.9251191941162658
sample_944,0.8919949222298869
sample_829,0.9316577887185089
sample_616,0.9240993170604845
sample_1690,0.970965032476286
sample_114,0.969422618526181
sample_185,0.927708061035996
sample_1141,0.9653419926661092
sample_1460,0.8920168228975589
sample_1835,0.924727880889743
sample_1539,0.8942151416380869
sample_598,0.942427136924099
sample_1800,0.9629760036331726
sample_394,0.8966039548135254
sample_1146,0.9116983337620423
sample_149,0.9696721075031038
sample_1750,0.9247000742917915
sample_1977,0.9413340743275798
sample_1830,0.9707461140812645
sample_818,0.9441217130390622
sample_881,0.8972113313817132
sample_77,0.9270548665862663
sample_1240,0.9743300577727954
sample_309,0.9050197733721395
sample_90,0.9717337832399018
sample_1447,0.8962605429103275
sample_1584,0.9007965296550291
sample_23,0.8917141440446111
sample_1188,0.9191363242224967
sample_1461,0.8990679046129206
sample_1691,0.917689289660534
sample_316,0.8959932921957874
sample_299,0.8921035287048149
sample_459,0.9012310699784324
sample_462,0.8901498536444988
sample_1730,0.9605900652540991
sample_689,0.9711466261257632
sample_1943,0.9372336983932641
sample_1043,0.9097423346127425
sample_919,0.9061999877102866
sample_1104,0.9116983337620423
sample_348,0.9025887932248462
sample_123,0.9005613531985086
sample_1645,0.9240395233462951
sample_1522,0.8954030132570064
sample_1874,0.9176036328437966
sample_295,0.8878279489644496
sample_954,0.8968791230343778
sample_1529,0.8944038099228131
sample_722,0.9442903062400322
sample_1703,0.924727880889743
sample_1524,0.8952711195983414
sample_125,0.9391129857414083
sample_1922,0.9450109602663677
sample_1186,0.9216799322089508
sample_938,0.957157423992492
sample_1744,0.917689289660534
sample_936,0.9373699173505423
sample_1973,0.9437472418127377
sample_157,0.9246431926715709
sample_1003,0.8948709897889464
sample_1407,0.9366082659395644
sample_1057,0.9567998472896908
sample_1783,0.9191275852748516
sample_48,0.9233261484677882
sample_263,0.967046736038139
sample_678,0.9272373576855014
sample_882,0.8981668567517163
sample_1688,0.9212187272233068
sample_1361,0.9337622641186818
sample_1802,0.9228352667311199
sample_250,0.9353706293004481
sample_323,0.8918047820965699
sample_1514,0.8920969434640342
sample_1545,0.8948190542707424
sample_830,0.9337263418945128
sample_1757,0.97521000578611
sample_917,0.9378384635863992
sample_1728,0.9268441818991006
sample_352,0.904402111003953
sample_1229,0.9798405733744926
sample_619,0.9240395233462951
sample_1138,0.9653419926661092
sample_687,0.9191275852748516
sample_966,0.8996546140930042
sample_537,0.9001964163935736
sample_867,0.9007292031215279
sample_928,0.9561306470740415
sample_520,0.9405775529021155
sample_1338,0.9395818404139554
sample_988,0.8986298742102972
sample_899,0.8971115360017852
sample_15,0.925913232850924
sample_1412,0.9294202582536398
sample_1915,0.964917975576829
sample_1885,0.9529248986041657
sample_1893,0.9218425686555691
sample_688,0.924727880889743
sample_1664,0.9743415491783038
sample_1667,0.9686463624292814
sample_1516,0.8945585780887384
sample_437,0.8981125319350809
sample_203,0.924727880889743
sample_1389,0.9371294467934776
sample_761,0.9221308959438537
sample_1373,0.9337263418945128
sample_558,0.9653419926661092
sample_1710,0.8951852187422665
sample_153,0.9312624383765842
sample_934,0.935257451024432
sample_54,0.9026998626940412
sample_1227,0.9176036328437966
sample_53,0.8998263985958991
sample_1110,0.9116983337620423
sample_49,0.8961518593056165
sample_474,0.8988027275627415
sample_1716,0.9053043311121618
sample_1169,0.9677975368185432
sample_1925,0.9382852887251076
sample_667,0.9192758137398954
sample_176,0.9154270966723463
sample_1908,0.9191363242224967
sample_160,0.9265435985468781
sample_35,0.9597763555857214
sample_1403,0.946578040748847
sample_1806,0.9660765434087257
sample_241,0.9337622641186818
sample_1059,0.9360887533343999
sample_746,0.9585576902036221
sample_513,0.9387906256191711
sample_1088,0.9271788797511538
sample_1370,0.9336281127085847
sample_523,0.9356284552018106
sample_319,0.8928707674356834
sample_1923,0.96536404790542
sample_1296,0.9374409965645335
sample_1152,0.9054419518260364
sample_982,0.8989705637689421
sample_304,0.895822615230306
sample_502,0.9567998472896908
sample_1951,0.9320184653775032
sample_386,0.9673409811290145
sample_362,0.9369602017693242
sample_522,0.9354428519672654
